Source,Target,Type,Weight,Relationship
338,98,directed,1,[r:RETWEETS]
1953,72,directed,1,[m:MENTIONS]
1953,72,directed,1,[q:QUOTES]
1953,72,directed,1,[r:RETWEETS]
1954,283,directed,1,[m:MENTIONS]
1954,283,directed,1,[r:RETWEETS]
1744,1219,directed,1,[m:MENTIONS]
1744,1219,directed,1,[r:RETWEETS]
1915,1955,directed,1,[m:MENTIONS]
1923,72,directed,1,[q:QUOTES]
1956,72,directed,1,[m:MENTIONS]
1956,72,directed,1,[q:QUOTES]
1956,72,directed,1,[r:RETWEETS]
1957,4,directed,1,[m:MENTIONS]
1957,4,directed,1,[q:QUOTES]
1957,4,directed,1,[r:RETWEETS]
1958,212,directed,1,[m:MENTIONS]
1958,212,directed,1,[r:RETWEETS]
1959,72,directed,1,[m:MENTIONS]
1959,72,directed,1,[q:QUOTES]
1959,72,directed,1,[r:RETWEETS]
1960,41,directed,1,[m:MENTIONS]
1960,40,directed,1,[m:MENTIONS]
1960,41,directed,1,[r:RETWEETS]
1961,20,directed,1,[m:MENTIONS]
1961,20,directed,1,[r:RETWEETS]
1962,605,directed,1,[m:MENTIONS]
1962,6,directed,1,[m:MENTIONS]
1962,605,directed,1,[r:RETWEETS]
1915,1963,directed,1,[m:MENTIONS]
1734,6,directed,1,[m:MENTIONS]
1964,72,directed,1,[m:MENTIONS]
1964,72,directed,1,[q:QUOTES]
1964,72,directed,1,[r:RETWEETS]
1965,83,directed,1,[m:MENTIONS]
1965,83,directed,1,[r:RETWEETS]
1966,20,directed,1,[m:MENTIONS]
1966,20,directed,1,[r:RETWEETS]
1967,323,directed,1,[m:MENTIONS]
1968,72,directed,1,[m:MENTIONS]
1968,72,directed,1,[q:QUOTES]
1968,72,directed,1,[r:RETWEETS]
1614,1482,directed,1,[m:MENTIONS]
1614,6,directed,1,[m:MENTIONS]
1614,1483,directed,1,[m:MENTIONS]
1614,1482,directed,1,[r:RETWEETS]
1965,85,directed,1,[m:MENTIONS]
1965,85,directed,1,[r:RETWEETS]
1969,8,directed,1,[m:MENTIONS]
1969,9,directed,1,[m:MENTIONS]
1969,8,directed,1,[r:RETWEETS]
1970,4,directed,1,[m:MENTIONS]
1970,4,directed,1,[q:QUOTES]
1970,4,directed,1,[r:RETWEETS]
1744,2,directed,1,[m:MENTIONS]
1744,2,directed,1,[r:RETWEETS]
1971,72,directed,1,[m:MENTIONS]
1971,72,directed,1,[q:QUOTES]
1971,72,directed,1,[r:RETWEETS]
1972,31,directed,1,[m:MENTIONS]
1972,31,directed,1,[r:RETWEETS]
1134,107,directed,1,[m:MENTIONS]
1134,107,directed,1,[r:RETWEETS]
15,1973,directed,1,[m:MENTIONS]
1974,72,directed,1,[m:MENTIONS]
1974,72,directed,1,[q:QUOTES]
1974,72,directed,1,[r:RETWEETS]
1975,4,directed,1,[m:MENTIONS]
1975,4,directed,1,[q:QUOTES]
1975,4,directed,1,[r:RETWEETS]
998,107,directed,1,[m:MENTIONS]
998,107,directed,1,[r:RETWEETS]
1976,962,directed,1,[m:MENTIONS]
1976,1677,directed,1,[m:MENTIONS]
1976,962,directed,1,[r:RETWEETS]
1977,72,directed,1,[m:MENTIONS]
1977,72,directed,1,[q:QUOTES]
1977,72,directed,1,[r:RETWEETS]
726,1978,directed,1,[m:MENTIONS]
726,1978,directed,1,[r:RETWEETS]
1979,72,directed,1,[m:MENTIONS]
1979,72,directed,1,[q:QUOTES]
1979,72,directed,1,[r:RETWEETS]
1731,22,directed,1,[m:MENTIONS]
1731,22,directed,1,[r:RETWEETS]
1980,4,directed,1,[m:MENTIONS]
1980,4,directed,1,[r:RETWEETS]
1265,1981,directed,1,[m:MENTIONS]
1982,72,directed,1,[m:MENTIONS]
1982,72,directed,1,[q:QUOTES]
1982,72,directed,1,[r:RETWEETS]
1870,12,directed,1,[m:MENTIONS]
1870,12,directed,1,[r:RETWEETS]
1983,72,directed,1,[m:MENTIONS]
1980,4,directed,1,[q:QUOTES]
8,1984,directed,1,[m:MENTIONS]
1985,726,directed,1,[m:MENTIONS]
1985,726,directed,1,[r:RETWEETS]
1986,98,directed,1,[m:MENTIONS]
1986,99,directed,1,[m:MENTIONS]
1986,98,directed,1,[r:RETWEETS]
1987,4,directed,1,[m:MENTIONS]
1987,4,directed,1,[r:RETWEETS]
1915,1988,directed,1,[m:MENTIONS]
1915,1989,directed,1,[m:MENTIONS]
15,952,directed,1,[m:MENTIONS]
1990,50,directed,1,[m:MENTIONS]
1990,6,directed,1,[m:MENTIONS]
1991,8,directed,1,[m:MENTIONS]
1991,9,directed,1,[m:MENTIONS]
1991,8,directed,1,[r:RETWEETS]
1992,12,directed,1,[m:MENTIONS]
1992,12,directed,1,[r:RETWEETS]
179,12,directed,1,[m:MENTIONS]
1993,72,directed,1,[m:MENTIONS]
1993,72,directed,1,[q:QUOTES]
1993,72,directed,1,[r:RETWEETS]
1994,491,directed,1,[m:MENTIONS]
1994,6,directed,1,[m:MENTIONS]
1994,491,directed,1,[r:RETWEETS]
1995,1312,directed,1,[m:MENTIONS]
1996,8,directed,1,[m:MENTIONS]
1996,9,directed,1,[m:MENTIONS]
1996,8,directed,1,[r:RETWEETS]
1997,20,directed,1,[m:MENTIONS]
1997,20,directed,1,[r:RETWEETS]
1893,351,directed,1,[m:MENTIONS]
1893,351,directed,1,[r:RETWEETS]
1998,20,directed,1,[m:MENTIONS]
1998,20,directed,1,[r:RETWEETS]
1999,98,directed,1,[m:MENTIONS]
1999,99,directed,1,[m:MENTIONS]
1999,98,directed,1,[r:RETWEETS]
15,949,directed,1,[m:MENTIONS]
2000,2001,directed,1,[m:MENTIONS]
2000,405,directed,1,[m:MENTIONS]
2000,32,directed,1,[m:MENTIONS]
2000,2001,directed,1,[r:RETWEETS]
2001,405,directed,1,[m:MENTIONS]
2001,32,directed,1,[m:MENTIONS]
2002,4,directed,1,[m:MENTIONS]
2002,4,directed,1,[q:QUOTES]
2002,4,directed,1,[r:RETWEETS]
2003,72,directed,1,[m:MENTIONS]
2003,72,directed,1,[q:QUOTES]
2003,72,directed,1,[r:RETWEETS]
2004,261,directed,1,[m:MENTIONS]
2004,261,directed,1,[r:RETWEETS]
1893,1238,directed,1,[m:MENTIONS]
1893,1238,directed,1,[r:RETWEETS]
2005,72,directed,1,[m:MENTIONS]
2005,72,directed,1,[q:QUOTES]
2005,72,directed,1,[r:RETWEETS]
2006,20,directed,1,[m:MENTIONS]
2006,20,directed,1,[r:RETWEETS]
1965,1385,directed,1,[m:MENTIONS]
1965,1385,directed,1,[r:RETWEETS]
2007,31,directed,1,[m:MENTIONS]
2007,31,directed,1,[r:RETWEETS]
1705,4,directed,1,[q:QUOTES]
1731,288,directed,1,[m:MENTIONS]
1731,288,directed,1,[r:RETWEETS]
2008,72,directed,1,[m:MENTIONS]
2008,72,directed,1,[q:QUOTES]
2008,72,directed,1,[r:RETWEETS]
15,72,directed,1,[m:MENTIONS]
2009,72,directed,1,[m:MENTIONS]
2009,72,directed,1,[q:QUOTES]
2009,72,directed,1,[r:RETWEETS]
2010,2011,directed,1,[m:MENTIONS]
2010,223,directed,1,[m:MENTIONS]
2010,182,directed,1,[m:MENTIONS]
2010,2011,directed,1,[r:RETWEETS]
2011,223,directed,1,[m:MENTIONS]
2011,182,directed,1,[m:MENTIONS]
2012,72,directed,1,[m:MENTIONS]
2012,72,directed,1,[q:QUOTES]
2012,72,directed,1,[r:RETWEETS]
2013,32,directed,1,[m:MENTIONS]
2013,50,directed,1,[m:MENTIONS]
2014,72,directed,1,[m:MENTIONS]
2014,72,directed,1,[q:QUOTES]
2014,72,directed,1,[r:RETWEETS]
2015,72,directed,1,[m:MENTIONS]
2015,72,directed,1,[q:QUOTES]
2015,72,directed,1,[r:RETWEETS]
2016,129,directed,1,[q:QUOTES]
2017,72,directed,1,[m:MENTIONS]
2017,72,directed,1,[q:QUOTES]
2017,72,directed,1,[r:RETWEETS]
2018,20,directed,1,[m:MENTIONS]
2018,20,directed,1,[r:RETWEETS]
2019,1101,directed,1,[m:MENTIONS]
2019,1101,directed,1,[r:RETWEETS]
2020,8,directed,1,[m:MENTIONS]
2020,65,directed,1,[m:MENTIONS]
2020,8,directed,1,[r:RETWEETS]
2021,72,directed,1,[m:MENTIONS]
2021,72,directed,1,[q:QUOTES]
2021,72,directed,1,[r:RETWEETS]
2022,20,directed,1,[m:MENTIONS]
2022,20,directed,1,[r:RETWEETS]
2023,98,directed,1,[q:QUOTES]
1915,2024,directed,1,[m:MENTIONS]
2025,236,directed,1,[m:MENTIONS]
2026,72,directed,1,[m:MENTIONS]
2026,72,directed,1,[q:QUOTES]
2026,72,directed,1,[r:RETWEETS]
2027,72,directed,1,[m:MENTIONS]
2027,72,directed,1,[q:QUOTES]
2027,72,directed,1,[r:RETWEETS]
1893,346,directed,1,[m:MENTIONS]
1893,6,directed,1,[q:QUOTES]
1893,346,directed,1,[r:RETWEETS]
2028,72,directed,1,[m:MENTIONS]
2028,72,directed,1,[q:QUOTES]
2028,72,directed,1,[r:RETWEETS]
2029,20,directed,1,[m:MENTIONS]
2029,20,directed,1,[r:RETWEETS]
2030,20,directed,1,[m:MENTIONS]
2030,20,directed,1,[r:RETWEETS]
2031,72,directed,1,[m:MENTIONS]
2031,72,directed,1,[q:QUOTES]
2031,72,directed,1,[r:RETWEETS]
1893,726,directed,1,[m:MENTIONS]
1893,2032,directed,1,[q:QUOTES]
1893,726,directed,1,[r:RETWEETS]
726,2032,directed,1,[q:QUOTES]
2018,18,directed,1,[m:MENTIONS]
2018,18,directed,1,[r:RETWEETS]
1879,18,directed,1,[m:MENTIONS]
1879,18,directed,1,[r:RETWEETS]
2033,72,directed,1,[m:MENTIONS]
2033,72,directed,1,[q:QUOTES]
2033,72,directed,1,[r:RETWEETS]
2034,72,directed,1,[m:MENTIONS]
2034,72,directed,1,[q:QUOTES]
2034,72,directed,1,[r:RETWEETS]
2035,72,directed,1,[m:MENTIONS]
2035,72,directed,1,[q:QUOTES]
2035,72,directed,1,[r:RETWEETS]
15,770,directed,1,[m:MENTIONS]
15,2036,directed,1,[m:MENTIONS]
951,837,directed,1,[m:MENTIONS]
951,837,directed,1,[r:RETWEETS]
2037,18,directed,1,[m:MENTIONS]
2037,18,directed,1,[r:RETWEETS]
1915,2038,directed,1,[m:MENTIONS]
2039,4,directed,1,[m:MENTIONS]
2039,4,directed,1,[q:QUOTES]
2039,4,directed,1,[r:RETWEETS]
2040,2041,directed,1,[m:MENTIONS]
2040,6,directed,1,[m:MENTIONS]
1840,6,directed,1,[m:MENTIONS]
1840,6,directed,1,[r:RETWEETS]
1996,1984,directed,1,[m:MENTIONS]
2007,2042,directed,1,[m:MENTIONS]
2007,2043,directed,1,[q:QUOTES]
2007,2042,directed,1,[r:RETWEETS]
2042,2043,directed,1,[q:QUOTES]
1840,2044,directed,1,[m:MENTIONS]
1840,2044,directed,1,[r:RETWEETS]
2044,6,directed,1,[m:MENTIONS]
2045,72,directed,1,[m:MENTIONS]
2045,72,directed,1,[q:QUOTES]
2045,72,directed,1,[r:RETWEETS]
898,2013,directed,1,[m:MENTIONS]
898,32,directed,1,[m:MENTIONS]
898,50,directed,1,[m:MENTIONS]
898,2013,directed,1,[r:RETWEETS]
1915,12,directed,1,[m:MENTIONS]
2046,4,directed,1,[m:MENTIONS]
2046,4,directed,1,[q:QUOTES]
2046,4,directed,1,[r:RETWEETS]
2047,72,directed,1,[m:MENTIONS]
2047,72,directed,1,[q:QUOTES]
2047,72,directed,1,[r:RETWEETS]
1893,320,directed,1,[m:MENTIONS]
1893,6,directed,1,[m:MENTIONS]
1893,320,directed,1,[r:RETWEETS]
2048,20,directed,1,[m:MENTIONS]
2048,20,directed,1,[r:RETWEETS]
2049,4,directed,1,[m:MENTIONS]
2049,4,directed,1,[q:QUOTES]
2049,4,directed,1,[r:RETWEETS]
2050,6,directed,1,[m:MENTIONS]
2050,6,directed,1,[r:RETWEETS]
2051,578,directed,1,[m:MENTIONS]
2052,6,directed,1,[m:MENTIONS]
2053,4,directed,1,[m:MENTIONS]
2053,4,directed,1,[q:QUOTES]
2053,4,directed,1,[r:RETWEETS]
898,1827,directed,1,[m:MENTIONS]
898,72,directed,1,[m:MENTIONS]
898,1827,directed,1,[r:RETWEETS]
2054,31,directed,1,[m:MENTIONS]
2054,6,directed,1,[m:MENTIONS]
2054,31,directed,1,[r:RETWEETS]
2055,9,directed,1,[m:MENTIONS]
1915,571,directed,1,[m:MENTIONS]
1915,49,directed,1,[m:MENTIONS]
2056,72,directed,1,[q:QUOTES]
15,1943,directed,1,[m:MENTIONS]
1893,383,directed,1,[m:MENTIONS]
1893,383,directed,1,[r:RETWEETS]
2057,405,directed,1,[m:MENTIONS]
2058,12,directed,1,[m:MENTIONS]
1527,2059,directed,1,[m:MENTIONS]
1527,101,directed,1,[q:QUOTES]
1527,2059,directed,1,[r:RETWEETS]
2059,101,directed,1,[q:QUOTES]
2060,2061,directed,1,[m:MENTIONS]
2060,6,directed,1,[m:MENTIONS]
2060,2061,directed,1,[r:RETWEETS]
2061,6,directed,1,[m:MENTIONS]
2062,212,directed,1,[m:MENTIONS]
2062,212,directed,1,[r:RETWEETS]
2063,20,directed,1,[m:MENTIONS]
2063,20,directed,1,[r:RETWEETS]
2064,72,directed,1,[m:MENTIONS]
2065,2066,directed,1,[m:MENTIONS]
2065,2067,directed,1,[m:MENTIONS]
2065,6,directed,1,[m:MENTIONS]
2065,50,directed,1,[m:MENTIONS]
1987,4,directed,1,[q:QUOTES]
2068,20,directed,1,[m:MENTIONS]
2068,20,directed,1,[r:RETWEETS]
2069,72,directed,1,[m:MENTIONS]
2069,72,directed,1,[q:QUOTES]
2069,72,directed,1,[r:RETWEETS]
2070,72,directed,1,[m:MENTIONS]
2070,72,directed,1,[q:QUOTES]
2070,72,directed,1,[r:RETWEETS]
2071,2072,directed,1,[m:MENTIONS]
2071,2073,directed,1,[m:MENTIONS]
2071,2074,directed,1,[m:MENTIONS]
2071,72,directed,1,[q:QUOTES]
2075,20,directed,1,[q:QUOTES]
1915,2076,directed,1,[m:MENTIONS]
2077,72,directed,1,[m:MENTIONS]
2077,72,directed,1,[q:QUOTES]
2077,72,directed,1,[r:RETWEETS]
1390,6,directed,1,[m:MENTIONS]
15,223,directed,1,[m:MENTIONS]
2064,72,directed,1,[q:QUOTES]
2064,72,directed,1,[r:RETWEETS]
1731,108,directed,1,[m:MENTIONS]
1731,108,directed,1,[r:RETWEETS]
2078,2065,directed,1,[m:MENTIONS]
2078,2066,directed,1,[m:MENTIONS]
2078,2067,directed,1,[m:MENTIONS]
2078,2065,directed,1,[r:RETWEETS]
2079,98,directed,1,[m:MENTIONS]
2079,99,directed,1,[m:MENTIONS]
2079,98,directed,1,[r:RETWEETS]
2080,2081,directed,1,[m:MENTIONS]
2080,2082,directed,1,[m:MENTIONS]
2080,2083,directed,1,[m:MENTIONS]
2080,72,directed,1,[q:QUOTES]
2084,72,directed,1,[m:MENTIONS]
2084,72,directed,1,[q:QUOTES]
2084,72,directed,1,[r:RETWEETS]
2085,72,directed,1,[m:MENTIONS]
2085,72,directed,1,[q:QUOTES]
2085,72,directed,1,[r:RETWEETS]
898,1836,directed,1,[m:MENTIONS]
898,1836,directed,1,[r:RETWEETS]
2086,6,directed,1,[m:MENTIONS]
2087,2088,directed,1,[m:MENTIONS]
2087,6,directed,1,[m:MENTIONS]
2087,2088,directed,1,[r:RETWEETS]
2088,6,directed,1,[m:MENTIONS]
2025,236,directed,1,[r:RETWEETS]
2089,72,directed,1,[m:MENTIONS]
2089,72,directed,1,[q:QUOTES]
2089,72,directed,1,[r:RETWEETS]
2090,129,directed,1,[q:QUOTES]
187,1370,directed,1,[q:QUOTES]
1731,2091,directed,1,[m:MENTIONS]
1731,6,directed,1,[m:MENTIONS]
1731,2091,directed,1,[r:RETWEETS]
2091,6,directed,1,[m:MENTIONS]
2092,72,directed,1,[m:MENTIONS]
2092,72,directed,1,[q:QUOTES]
2092,72,directed,1,[r:RETWEETS]
2093,2094,directed,1,[m:MENTIONS]
2093,261,directed,1,[m:MENTIONS]
2095,72,directed,1,[m:MENTIONS]
2096,4,directed,1,[m:MENTIONS]
2096,4,directed,1,[q:QUOTES]
2096,4,directed,1,[r:RETWEETS]
2097,72,directed,1,[m:MENTIONS]
2097,72,directed,1,[q:QUOTES]
2097,72,directed,1,[r:RETWEETS]
2098,72,directed,1,[m:MENTIONS]
2098,72,directed,1,[q:QUOTES]
2098,72,directed,1,[r:RETWEETS]
2099,18,directed,1,[m:MENTIONS]
2099,18,directed,1,[r:RETWEETS]
2100,2065,directed,1,[m:MENTIONS]
2100,2066,directed,1,[m:MENTIONS]
2100,2067,directed,1,[m:MENTIONS]
2100,2065,directed,1,[r:RETWEETS]
2101,2102,directed,1,[m:MENTIONS]
2101,303,directed,1,[m:MENTIONS]
2103,2104,directed,1,[m:MENTIONS]
2103,6,directed,1,[m:MENTIONS]
2105,72,directed,1,[m:MENTIONS]
2105,72,directed,1,[q:QUOTES]
2105,72,directed,1,[r:RETWEETS]
2106,72,directed,1,[m:MENTIONS]
2106,72,directed,1,[q:QUOTES]
2106,72,directed,1,[r:RETWEETS]
1731,295,directed,1,[m:MENTIONS]
1731,295,directed,1,[r:RETWEETS]
2099,20,directed,1,[m:MENTIONS]
2099,20,directed,1,[r:RETWEETS]
2107,72,directed,1,[m:MENTIONS]
2107,72,directed,1,[q:QUOTES]
2107,72,directed,1,[r:RETWEETS]
129,2108,directed,1,[m:MENTIONS]
2109,20,directed,1,[m:MENTIONS]
2109,20,directed,1,[r:RETWEETS]
2110,72,directed,1,[m:MENTIONS]
2110,6,directed,1,[m:MENTIONS]
2111,72,directed,1,[m:MENTIONS]
2111,72,directed,1,[q:QUOTES]
2111,72,directed,1,[r:RETWEETS]
2112,269,directed,1,[m:MENTIONS]
2112,6,directed,1,[m:MENTIONS]
2112,269,directed,1,[r:RETWEETS]
2113,72,directed,1,[m:MENTIONS]
2113,72,directed,1,[q:QUOTES]
2113,72,directed,1,[r:RETWEETS]
2114,72,directed,1,[m:MENTIONS]
2114,72,directed,1,[q:QUOTES]
2114,72,directed,1,[r:RETWEETS]
1893,665,directed,1,[m:MENTIONS]
1893,665,directed,1,[r:RETWEETS]
2115,72,directed,1,[m:MENTIONS]
2115,72,directed,1,[q:QUOTES]
2115,72,directed,1,[r:RETWEETS]
2116,72,directed,1,[m:MENTIONS]
2116,72,directed,1,[q:QUOTES]
2116,72,directed,1,[r:RETWEETS]
1840,2117,directed,1,[m:MENTIONS]
1840,2117,directed,1,[r:RETWEETS]
2118,72,directed,1,[m:MENTIONS]
2118,72,directed,1,[q:QUOTES]
2118,72,directed,1,[r:RETWEETS]
2119,12,directed,1,[m:MENTIONS]
2119,6,directed,1,[m:MENTIONS]
2119,12,directed,1,[r:RETWEETS]
2120,12,directed,1,[m:MENTIONS]
2120,12,directed,1,[r:RETWEETS]
1886,6,directed,1,[m:MENTIONS]
2121,72,directed,1,[m:MENTIONS]
2121,72,directed,1,[q:QUOTES]
2121,72,directed,1,[r:RETWEETS]
2122,4,directed,1,[m:MENTIONS]
2122,4,directed,1,[r:RETWEETS]
1310,847,directed,1,[m:MENTIONS]
1310,847,directed,1,[r:RETWEETS]
2115,1943,directed,1,[m:MENTIONS]
2123,12,directed,1,[m:MENTIONS]
2123,72,directed,1,[m:MENTIONS]
2123,12,directed,1,[r:RETWEETS]
2122,4,directed,1,[q:QUOTES]
2124,72,directed,1,[m:MENTIONS]
2124,72,directed,1,[q:QUOTES]
2124,72,directed,1,[r:RETWEETS]
1614,571,directed,1,[m:MENTIONS]
1614,49,directed,1,[m:MENTIONS]
1614,571,directed,1,[q:QUOTES]
1614,571,directed,1,[r:RETWEETS]
2125,6,directed,1,[m:MENTIONS]
2126,6,directed,1,[m:MENTIONS]
2126,6,directed,1,[r:RETWEETS]
2127,6,directed,1,[m:MENTIONS]
2127,6,directed,1,[r:RETWEETS]
2128,107,directed,1,[m:MENTIONS]
2128,107,directed,1,[r:RETWEETS]
2129,4,directed,1,[m:MENTIONS]
2129,4,directed,1,[r:RETWEETS]
2130,9,directed,1,[m:MENTIONS]
2131,72,directed,1,[m:MENTIONS]
2131,72,directed,1,[q:QUOTES]
2131,72,directed,1,[r:RETWEETS]
2132,72,directed,1,[m:MENTIONS]
2132,72,directed,1,[q:QUOTES]
2132,72,directed,1,[r:RETWEETS]
2133,2134,directed,1,[m:MENTIONS]
2133,6,directed,1,[m:MENTIONS]
2133,2134,directed,1,[r:RETWEETS]
2134,6,directed,1,[m:MENTIONS]
2135,2136,directed,1,[m:MENTIONS]
2135,6,directed,1,[m:MENTIONS]
1222,513,directed,1,[q:QUOTES]
2137,50,directed,1,[m:MENTIONS]
2137,6,directed,1,[m:MENTIONS]
812,20,directed,1,[m:MENTIONS]
812,20,directed,1,[r:RETWEETS]
2138,72,directed,1,[m:MENTIONS]
2138,72,directed,1,[q:QUOTES]
2138,72,directed,1,[r:RETWEETS]
2139,1913,directed,1,[m:MENTIONS]
2139,72,directed,1,[m:MENTIONS]
2139,1913,directed,1,[r:RETWEETS]
2140,8,directed,1,[m:MENTIONS]
2140,1984,directed,1,[m:MENTIONS]
2140,8,directed,1,[r:RETWEETS]
2141,6,directed,1,[m:MENTIONS]
2141,107,directed,1,[m:MENTIONS]
2141,6,directed,1,[r:RETWEETS]
2142,72,directed,1,[q:QUOTES]
2143,101,directed,1,[m:MENTIONS]
2143,101,directed,1,[r:RETWEETS]
1893,107,directed,1,[m:MENTIONS]
1893,107,directed,1,[r:RETWEETS]
2139,2144,directed,1,[m:MENTIONS]
2139,2144,directed,1,[r:RETWEETS]
2145,72,directed,1,[q:QUOTES]
2146,20,directed,1,[m:MENTIONS]
2146,20,directed,1,[r:RETWEETS]
2147,91,directed,1,[m:MENTIONS]
2147,91,directed,1,[r:RETWEETS]
2148,2134,directed,1,[m:MENTIONS]
2149,20,directed,1,[m:MENTIONS]
2149,20,directed,1,[r:RETWEETS]
2150,72,directed,1,[m:MENTIONS]
2150,72,directed,1,[q:QUOTES]
2150,72,directed,1,[r:RETWEETS]
2151,12,directed,1,[q:QUOTES]
2152,72,directed,1,[m:MENTIONS]
2152,72,directed,1,[q:QUOTES]
2152,72,directed,1,[r:RETWEETS]
2153,72,directed,1,[m:MENTIONS]
2153,72,directed,1,[q:QUOTES]
2153,72,directed,1,[r:RETWEETS]
2154,20,directed,1,[m:MENTIONS]
2154,20,directed,1,[r:RETWEETS]
2155,63,directed,1,[m:MENTIONS]
2155,6,directed,1,[m:MENTIONS]
2155,37,directed,1,[q:QUOTES]
37,6,directed,1,[m:MENTIONS]
2155,63,directed,1,[r:RETWEETS]
63,37,directed,1,[q:QUOTES]
2156,160,directed,1,[m:MENTIONS]
2156,160,directed,1,[r:RETWEETS]
2157,261,directed,1,[m:MENTIONS]
2157,261,directed,1,[r:RETWEETS]
2110,72,directed,1,[q:QUOTES]
2110,72,directed,1,[r:RETWEETS]
2158,72,directed,1,[q:QUOTES]
2159,377,directed,1,[m:MENTIONS]
2159,6,directed,1,[m:MENTIONS]
2159,377,directed,1,[r:RETWEETS]
377,6,directed,1,[m:MENTIONS]
2160,18,directed,1,[m:MENTIONS]
2160,18,directed,1,[r:RETWEETS]
2095,72,directed,1,[q:QUOTES]
2095,72,directed,1,[r:RETWEETS]
2161,83,directed,1,[m:MENTIONS]
2161,83,directed,1,[r:RETWEETS]
2162,306,directed,1,[m:MENTIONS]
2162,323,directed,1,[m:MENTIONS]
2162,6,directed,1,[m:MENTIONS]
2139,2095,directed,1,[m:MENTIONS]
2139,2095,directed,1,[r:RETWEETS]
2163,72,directed,1,[m:MENTIONS]
2163,72,directed,1,[q:QUOTES]
2163,72,directed,1,[r:RETWEETS]
852,12,directed,1,[q:QUOTES]
2161,12,directed,1,[m:MENTIONS]
2161,12,directed,1,[r:RETWEETS]
2164,72,directed,1,[m:MENTIONS]
2164,72,directed,1,[q:QUOTES]
2164,72,directed,1,[r:RETWEETS]
2165,31,directed,1,[m:MENTIONS]
2165,6,directed,1,[m:MENTIONS]
2165,31,directed,1,[r:RETWEETS]
2166,129,directed,1,[q:QUOTES]
2167,6,directed,1,[m:MENTIONS]
2168,4,directed,1,[m:MENTIONS]
2168,4,directed,1,[q:QUOTES]
2168,4,directed,1,[r:RETWEETS]
2169,72,directed,1,[m:MENTIONS]
2169,72,directed,1,[q:QUOTES]
2169,72,directed,1,[r:RETWEETS]
2170,72,directed,1,[m:MENTIONS]
2170,72,directed,1,[q:QUOTES]
2170,72,directed,1,[r:RETWEETS]
2171,606,directed,1,[m:MENTIONS]
2171,782,directed,1,[m:MENTIONS]
2171,607,directed,1,[m:MENTIONS]
2171,529,directed,1,[m:MENTIONS]
2171,606,directed,1,[q:QUOTES]
2171,606,directed,1,[r:RETWEETS]
2172,261,directed,1,[q:QUOTES]
1893,2173,directed,1,[m:MENTIONS]
1893,37,directed,1,[m:MENTIONS]
1893,2173,directed,1,[r:RETWEETS]
2173,37,directed,1,[m:MENTIONS]
2174,72,directed,1,[m:MENTIONS]
2174,72,directed,1,[q:QUOTES]
2174,72,directed,1,[r:RETWEETS]
