Source,Target,Type,Weight
13305,15911,directed,1
13306,15911,directed,1
13307,15911,directed,1
13308,15912,directed,1
13309,15912,directed,1
13310,15912,directed,1
13311,15912,directed,1
13312,15912,directed,1
13313,15912,directed,1
13314,15913,directed,1
13315,15913,directed,1
13316,15913,directed,1
13317,15913,directed,1
13318,15913,directed,1
10168,15913,directed,1
13319,15913,directed,1
3592,15913,directed,1
13320,15913,directed,1
13321,15914,directed,1
13322,15914,directed,1
13323,15915,directed,1
13324,15915,directed,1
13325,15915,directed,1
13326,15915,directed,1
13327,15915,directed,1
13328,15916,directed,1
13329,15916,directed,1
13330,15917,directed,1
13331,15917,directed,1
13332,15917,directed,1
13333,15917,directed,1
13334,15917,directed,1
5103,15917,directed,1
13335,15917,directed,1
13336,15918,directed,1
13337,15918,directed,1
13338,15918,directed,1
13339,15919,directed,1
13340,15919,directed,1
13341,15919,directed,1
13342,15919,directed,1
13343,15919,directed,1
9285,15919,directed,1
7265,15919,directed,1
7266,15920,directed,1
7267,15920,directed,1
7268,15920,directed,1
12495,15920,directed,1
13344,15920,directed,1
7271,15920,directed,1
13345,15920,directed,1
13346,15920,directed,1
13347,15920,directed,1
13348,15921,directed,1
13349,15921,directed,1
13350,15921,directed,1
13351,15921,directed,1
13352,15922,directed,1
13353,15922,directed,1
13354,15922,directed,1
13355,15922,directed,1
13356,15923,directed,1
13357,15923,directed,1
13358,15923,directed,1
13359,15923,directed,1
13360,15923,directed,1
13361,15924,directed,1
13362,15924,directed,1
9635,15924,directed,1
2005,15924,directed,1
4510,15925,directed,1
4509,15925,directed,1
13363,15925,directed,1
13364,15925,directed,1
13365,15925,directed,1
13366,15925,directed,1
750,15925,directed,1
749,15925,directed,1
752,15925,directed,1
751,15925,directed,1
5018,15925,directed,1
5019,15925,directed,1
13367,15925,directed,1
839,15925,directed,1
9330,15925,directed,1
846,15925,directed,1
843,15926,directed,1
845,15926,directed,1
13368,15926,directed,1
13369,15926,directed,1
13370,15926,directed,1
748,15927,directed,1
13371,15927,directed,1
2396,15927,directed,1
1070,15927,directed,1
13372,15927,directed,1
13373,15927,directed,1
13374,15927,directed,1
13375,15927,directed,1
13376,15927,directed,1
13377,15927,directed,1
13378,15927,directed,1
13379,15928,directed,1
13380,15928,directed,1
13381,15928,directed,1
13382,15928,directed,1
13383,15929,directed,1
9239,15929,directed,1
13384,15929,directed,1
13385,15929,directed,1
12399,15930,directed,1
8894,15930,directed,1
13386,15930,directed,1
13387,15930,directed,1
13388,15931,directed,1
13389,15931,directed,1
13390,15931,directed,1
11968,15932,directed,1
13391,15932,directed,1
13392,15932,directed,1
13393,15932,directed,1
6660,15932,directed,1
13394,15932,directed,1
13395,15932,directed,1
13396,15932,directed,1
13397,15932,directed,1
13398,15932,directed,1
13399,15932,directed,1
13400,15932,directed,1
13401,15932,directed,1
13402,15932,directed,1
13403,15932,directed,1
13404,15932,directed,1
13405,15932,directed,1
13406,15932,directed,1
13407,15932,directed,1
13408,15932,directed,1
13409,15932,directed,1
13410,15932,directed,1
13411,15932,directed,1
13412,15933,directed,1
13413,15933,directed,1
13414,15934,directed,1
13415,15934,directed,1
13416,15934,directed,1
13417,15935,directed,1
13418,15935,directed,1
13419,15935,directed,1
7871,15935,directed,1
7872,15935,directed,1
7873,15936,directed,1
2033,15936,directed,1
2036,15936,directed,1
2035,15937,directed,1
10291,15937,directed,1
6428,15937,directed,1
13420,15937,directed,1
13421,15937,directed,1
13422,15937,directed,1
13423,15938,directed,1
4507,15938,directed,1
13424,15938,directed,1
13425,15938,directed,1
13426,15938,directed,1
13427,15938,directed,1
13428,15938,directed,1
13429,15938,directed,1
7148,15938,directed,1
13430,15938,directed,1
13431,15938,directed,1
13432,15938,directed,1
13433,15939,directed,1
13434,15940,directed,1
13435,15940,directed,1
13436,15940,directed,1
4708,15940,directed,1
13437,15940,directed,1
13438,15940,directed,1
2913,15940,directed,1
13439,15940,directed,1
13440,15940,directed,1
13441,15940,directed,1
8101,15941,directed,1
13442,15941,directed,1
8103,15941,directed,1
2910,15942,directed,1
13443,15942,directed,1
8106,15942,directed,1
13444,15942,directed,1
13445,15943,directed,1
13446,15943,directed,1
4091,15943,directed,1
13447,15944,directed,1
13448,15944,directed,1
13449,15944,directed,1
13450,15944,directed,1
13451,15944,directed,1
13452,15945,directed,1
13453,15945,directed,1
13454,15945,directed,1
13455,15945,directed,1
13456,15945,directed,1
13457,15945,directed,1
13458,15946,directed,1
8417,15946,directed,1
13459,15946,directed,1
8420,15946,directed,1
8421,15946,directed,1
8422,15947,directed,1
13460,15947,directed,1
13461,15947,directed,1
1977,15947,directed,1
12320,15947,directed,1
2068,15947,directed,1
13462,15947,directed,1
13463,15947,directed,1
13464,15948,directed,1
13465,15948,directed,1
13466,15949,directed,1
13467,15949,directed,1
13468,15949,directed,1
13469,15950,directed,1
13470,15950,directed,1
13471,15950,directed,1
13472,15950,directed,1
13473,15950,directed,1
13474,15950,directed,1
13475,15950,directed,1
13476,15950,directed,1
13477,15950,directed,1
13478,15950,directed,1
13479,15950,directed,1
13480,15950,directed,1
13481,15950,directed,1
13482,15950,directed,1
13483,15950,directed,1
13484,15950,directed,1
13485,15950,directed,1
13486,15950,directed,1
13487,15950,directed,1
13488,15950,directed,1
13489,15951,directed,1
13490,15951,directed,1
13491,15951,directed,1
13492,15951,directed,1
13493,15951,directed,1
13494,15951,directed,1
1654,15951,directed,1
288,15951,directed,1
13495,15951,directed,1
1668,15951,directed,1
1650,15951,directed,1
1655,15951,directed,1
1658,15951,directed,1
9794,15951,directed,1
1661,15951,directed,1
52,15951,directed,1
1191,15951,directed,1
1671,15951,directed,1
93,15951,directed,1
41,15951,directed,1
42,15951,directed,1
43,15951,directed,1
44,15951,directed,1
45,15951,directed,1
46,15951,directed,1
47,15951,directed,1
48,15951,directed,1
49,15951,directed,1
50,15951,directed,1
51,15951,directed,1
53,15951,directed,1
54,15951,directed,1
55,15951,directed,1
56,15951,directed,1
57,15951,directed,1
58,15951,directed,1
59,15951,directed,1
60,15951,directed,1
61,15951,directed,1
62,15951,directed,1
63,15951,directed,1
64,15951,directed,1
65,15951,directed,1
66,15951,directed,1
67,15951,directed,1
68,15951,directed,1
69,15951,directed,1
70,15951,directed,1
71,15951,directed,1
72,15951,directed,1
74,15951,directed,1
75,15951,directed,1
76,15951,directed,1
77,15951,directed,1
78,15951,directed,1
79,15951,directed,1
80,15951,directed,1
81,15951,directed,1
82,15951,directed,1
83,15951,directed,1
84,15951,directed,1
85,15951,directed,1
86,15951,directed,1
87,15951,directed,1
88,15951,directed,1
89,15951,directed,1
90,15951,directed,1
91,15951,directed,1
92,15951,directed,1
94,15951,directed,1
95,15951,directed,1
96,15951,directed,1
97,15951,directed,1
98,15951,directed,1
99,15951,directed,1
100,15951,directed,1
101,15951,directed,1
102,15951,directed,1
103,15951,directed,1
104,15951,directed,1
105,15951,directed,1
106,15951,directed,1
107,15951,directed,1
108,15951,directed,1
109,15951,directed,1
110,15951,directed,1
111,15951,directed,1
112,15951,directed,1
113,15951,directed,1
114,15951,directed,1
115,15951,directed,1
116,15951,directed,1
117,15951,directed,1
118,15951,directed,1
119,15951,directed,1
120,15951,directed,1
121,15951,directed,1
122,15951,directed,1
123,15951,directed,1
124,15951,directed,1
125,15952,directed,1
126,15952,directed,1
127,15952,directed,1
128,15953,directed,1
129,15953,directed,1
130,15953,directed,1
13496,15953,directed,1
13497,15953,directed,1
13498,15953,directed,1
13499,15953,directed,1
13500,15953,directed,1
13501,15953,directed,1
13502,15953,directed,1
13503,15953,directed,1
13504,15953,directed,1
13505,15953,directed,1
13506,15953,directed,1
13507,15953,directed,1
13508,15953,directed,1
13509,15953,directed,1
13510,15953,directed,1
13511,15953,directed,1
13512,15954,directed,1
13513,15955,directed,1
13514,15955,directed,1
13515,15955,directed,1
13516,15955,directed,1
13517,15956,directed,1
13518,15956,directed,1
13519,15956,directed,1
13520,15956,directed,1
13521,15956,directed,1
13522,15956,directed,1
13523,14221,directed,1
13524,14221,directed,1
13525,14221,directed,1
13526,14221,directed,1
13527,15957,directed,1
2356,15957,directed,1
13528,15958,directed,1
7907,15958,directed,1
13529,15958,directed,1
13530,15958,directed,1
13531,15959,directed,1
13532,15959,directed,1
13533,15959,directed,1
9978,15960,directed,1
9975,15960,directed,1
9976,15960,directed,1
13534,15961,directed,1
13535,15961,directed,1
13536,15961,directed,1
10383,15961,directed,1
13537,15962,directed,1
13538,15962,directed,1
13539,15962,directed,1
13540,15963,directed,1
13541,15963,directed,1
13542,15963,directed,1
13543,15963,directed,1
13544,15963,directed,1
13545,15963,directed,1
13546,15963,directed,1
13547,15963,directed,1
13548,15964,directed,1
13549,15964,directed,1
13550,15964,directed,1
1159,15964,directed,1
13551,15964,directed,1
13552,15965,directed,1
13553,15965,directed,1
13554,15965,directed,1
13555,15965,directed,1
13556,15965,directed,1
13557,15966,directed,1
13558,15966,directed,1
13559,15966,directed,1
13560,15966,directed,1
13561,15966,directed,1
13562,15967,directed,1
13563,15967,directed,1
4668,15967,directed,1
13564,15967,directed,1
13565,15967,directed,1
13566,15968,directed,1
13567,15968,directed,1
13568,15968,directed,1
13569,15968,directed,1
13570,15968,directed,1
5933,15969,directed,1
13571,15969,directed,1
13572,15969,directed,1
13573,15969,directed,1
13574,15969,directed,1
13575,15969,directed,1
13576,15969,directed,1
13577,15969,directed,1
1812,15969,directed,1
13578,15969,directed,1
13579,15969,directed,1
13580,15969,directed,1
13581,15969,directed,1
13582,15970,directed,1
13583,15970,directed,1
13584,15970,directed,1
13585,15971,directed,1
13586,15971,directed,1
13587,15971,directed,1
13588,15972,directed,1
13589,15972,directed,1
13590,15972,directed,1
13591,15972,directed,1
13592,15973,directed,1
13593,15973,directed,1
13594,15973,directed,1
13595,15973,directed,1
13596,15973,directed,1
13597,15973,directed,1
13598,15974,directed,1
13599,15974,directed,1
13600,15974,directed,1
13601,15974,directed,1
13602,15975,directed,1
13603,15975,directed,1
13604,15975,directed,1
13605,15975,directed,1
13606,15975,directed,1
13607,15975,directed,1
3127,15975,directed,1
13608,15975,directed,1
13609,15976,directed,1
7827,15976,directed,1
13583,15976,directed,1
13610,15976,directed,1
13611,15976,directed,1
13612,15976,directed,1
13613,15976,directed,1
13614,15976,directed,1
12157,15976,directed,1
13615,15976,directed,1
13616,15976,directed,1
13617,15976,directed,1
13618,15976,directed,1
13619,15976,directed,1
13620,15977,directed,1
2533,15977,directed,1
13621,15977,directed,1
13622,15977,directed,1
13623,15977,directed,1
13624,15977,directed,1
13625,15978,directed,1
13626,15978,directed,1
11562,15978,directed,1
13627,15978,directed,1
13628,15978,directed,1
13629,15978,directed,1
13630,15978,directed,1
13631,15979,directed,1
13632,15979,directed,1
13633,15979,directed,1
13634,15979,directed,1
13635,15979,directed,1
11562,15980,directed,1
13636,15980,directed,1
13637,15980,directed,1
13638,15980,directed,1
2025,15980,directed,1
13639,15980,directed,1
6553,15981,directed,1
13640,15981,directed,1
5005,15981,directed,1
172,15981,directed,1
6554,15981,directed,1
13641,15981,directed,1
13642,15982,directed,1
13643,15982,directed,1
13644,15982,directed,1
13645,15982,directed,1
13646,15982,directed,1
13647,15982,directed,1
13648,15982,directed,1
13649,15983,directed,1
13650,15983,directed,1
13651,15983,directed,1
234,15983,directed,1
13652,15983,directed,1
13653,15983,directed,1
6149,15984,directed,1
6150,15984,directed,1
13654,15984,directed,1
6151,15984,directed,1
13655,15984,directed,1
11987,15984,directed,1
12547,15984,directed,1
13656,15984,directed,1
13657,15984,directed,1
13658,15984,directed,1
12554,15984,directed,1
12558,15984,directed,1
13659,15984,directed,1
13660,15984,directed,1
13661,15984,directed,1
13662,15984,directed,1
13663,15984,directed,1
13664,15984,directed,1
13665,15984,directed,1
13666,15984,directed,1
13667,15984,directed,1
13668,15984,directed,1
13669,15985,directed,1
13670,15985,directed,1
13671,15985,directed,1
12553,15985,directed,1
13672,15985,directed,1
12559,15985,directed,1
13673,15985,directed,1
13674,15985,directed,1
3478,15985,directed,1
13675,15985,directed,1
13676,15985,directed,1
13677,15985,directed,1
13678,15985,directed,1
13679,15985,directed,1
13680,15985,directed,1
13681,15985,directed,1
13682,15985,directed,1
13683,15985,directed,1
13684,15985,directed,1
13685,15985,directed,1
13686,15985,directed,1
13687,15985,directed,1
13688,15985,directed,1
13689,15985,directed,1
13690,15985,directed,1
13691,15985,directed,1
13692,15985,directed,1
13693,15985,directed,1
13694,15985,directed,1
13695,15986,directed,1
13696,15986,directed,1
13697,15986,directed,1
13698,15986,directed,1
13699,15986,directed,1
13700,15987,directed,1
13701,15987,directed,1
13702,15987,directed,1
13703,15988,directed,1
6559,15988,directed,1
6558,15988,directed,1
13704,15988,directed,1
13705,15988,directed,1
13706,15988,directed,1
13707,15989,directed,1
3831,15989,directed,1
3829,15989,directed,1
7528,15989,directed,1
13708,15989,directed,1
13709,15989,directed,1
13710,15989,directed,1
13711,15989,directed,1
13712,15989,directed,1
13713,15989,directed,1
13714,15989,directed,1
13715,15989,directed,1
13716,15989,directed,1
13717,15989,directed,1
13718,15989,directed,1
13719,15989,directed,1
13720,15989,directed,1
13721,15989,directed,1
13722,15989,directed,1
13723,15989,directed,1
13724,15989,directed,1
13725,15989,directed,1
13726,15989,directed,1
13727,15989,directed,1
13728,15989,directed,1
6266,15989,directed,1
13729,15989,directed,1
13730,15989,directed,1
13731,15989,directed,1
13732,15989,directed,1
13733,15989,directed,1
13734,15989,directed,1
13735,15989,directed,1
13736,15989,directed,1
13737,15989,directed,1
13738,15989,directed,1
13739,15989,directed,1
13740,15989,directed,1
13741,15989,directed,1
13742,15989,directed,1
13743,15989,directed,1
13744,15989,directed,1
13745,15989,directed,1
13746,15989,directed,1
13747,15989,directed,1
13748,15989,directed,1
13749,15989,directed,1
13750,15989,directed,1
13751,15989,directed,1
13752,15989,directed,1
13753,15989,directed,1
13754,15989,directed,1
13755,15989,directed,1
13756,15989,directed,1
13757,15989,directed,1
13758,15989,directed,1
13759,15989,directed,1
13760,15989,directed,1
13761,15989,directed,1
13762,15989,directed,1
13763,15989,directed,1
13764,15989,directed,1
13765,15989,directed,1
13766,15989,directed,1
13767,15989,directed,1
13768,15989,directed,1
13769,15989,directed,1
13770,15989,directed,1
13771,15989,directed,1
13772,15989,directed,1
13773,15990,directed,1
13774,15990,directed,1
13775,15990,directed,1
13776,15990,directed,1
13777,15990,directed,1
13778,15990,directed,1
4221,15990,directed,1
4222,15990,directed,1
1130,15990,directed,1
1128,15991,directed,1
13779,15991,directed,1
13780,15991,directed,1
13781,15992,directed,1
3420,15992,directed,1
1042,15992,directed,1
13782,15992,directed,1
13783,15993,directed,1
13784,15993,directed,1
364,15994,directed,1
13785,15994,directed,1
13786,15994,directed,1
13787,15994,directed,1
13788,15995,directed,1
13789,15995,directed,1
13790,15996,directed,1
13791,15996,directed,1
13792,15996,directed,1
13793,15996,directed,1
13794,15996,directed,1
13795,15996,directed,1
13796,15996,directed,1
13797,15996,directed,1
13798,15996,directed,1
13799,15997,directed,1
13800,15997,directed,1
12321,15998,directed,1
13801,15998,directed,1
13802,15998,directed,1
13803,15998,directed,1
13804,15998,directed,1
13805,15999,directed,1
13806,15999,directed,1
13807,15999,directed,1
13808,15999,directed,1
13809,15999,directed,1
13810,15999,directed,1
8086,16000,directed,1
13811,16000,directed,1
13812,16000,directed,1
